Unnamed: 0,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings.Source,Ratings.Value,Metascore,imdbRating,imdbVotes,imdbID,Type,tomatoMeter,tomatoImage,tomatoRating,tomatoReviews,tomatoFresh,tomatoRotten,tomatoConsensus,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,tomatoURL,DVD,BoxOffice,Production,Website,Response
163,The Matrix,2017,PG-13,01 Sep 1954,155 min,"Adventure, Sci-Fi, Thriller",Martin Scorsese,"Daniel Mainwaring (screenplay), Daniel Mainwaring (novel)","Marlon Brando, Martin Sheen, Robert Duvall, Frederic Forrest","A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.",English,USA,Won 7 Oscars. Another 17 wins & 8 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNmNmZjViNTQtNDQ5Mi00MDYzLWI5YWMtNDUyZGNmMGZhNDg4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,Internet Movie Database,8.3/10,68,8.1,"110,576",ID-431,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1021244-thing/,23 May 2017,,Paramount Home Video,,True
121,North by Northwest,1921,APPROVED,25 Jun 1982,128 min,Drama,Joss Whedon,"Quentin Tarantino, Roger Avary (background radio dialog), Quentin Tarantino (background radio dialog)","Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone",A disillusioned college graduate finds himself torn between his older lover and her daughter.,English,USA,Won 1 Oscar. Another 129 wins & 165 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZTYwYjYxYzgtMDE1Ni00NzU4LWJlMTEtODQ5YmJmMGJhZjI5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Internet Movie Database,8.0/10,,8.2,"1,304,569",ID-432,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/million_dollar_baby/,14 Dec 2004,"$328,674,489",20th Century Fox Film Corporat,http://www.indianajones.com/raiders/,True
217,Reservoir Dogs,1947,R,16 Dec 1988,169 min,"Drama, Film-Noir, Romance",Steven Spielberg,"James Gunn, Dan Abnett (based on the Marvel comics by), Andy Lanning (based on the Marvel comics by), Steve Englehart (Star-lord created by), Steve Gan (Star-lord created by), Jim Starlin (Gamora and Drax created by), Stan Lee (Groot created by), Larry Lieber (Groot created by), Jack Kirby (Groot created by), Bill Mantlo (Rocket Raccoon created by), Keith Giffen (Rocket Raccoon created by), Steve Gerber (character created by: Howard the Duck), Val Mayerik (character created by: Howard the Duck)","Thomas Mitchell, Barbara O'Neil, Vivien Leigh, Evelyn Keyes","The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.","English, Latin","USA, India, United Arab Emirates",Won 11 Oscars. Another 16 wins & 13 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_SX300.jpg,Internet Movie Database,8.2/10,,8.0,"342,023",ID-433,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/in_the_name_of_the_father/,28 Aug 2001,,DreamWorks Studios,,True
87,Trainspotting,1992,PG,01 Oct 1999,131 min,"Mystery, Thriller",Roman Polanski,"J.R.R. Tolkien (novel), Fran Walsh (screenplay), Philippa Boyens (screenplay), Stephen Sinclair (screenplay), Peter Jackson (screenplay)","Tim Roth, Amanda Plummer, Laura Lovelace, John Travolta",A psychotic socialite confronts a pro tennis star with a theory on how two complete strangers can get away with murder - a theory that he plans to implement.,"English, Spanish",USA,5 wins & 11 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNzQzMzJhZTEtOWM4NS00MTdhLTg0YjgtMjM4MDRkZjUwZDBlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,Internet Movie Database,8.6/10,82,8.3,"342,023",ID-434,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/the-third-man/,25 Apr 2017,"$339,700,000",New Line Cinema,http://www.wall-e.com/,True
180,Roman Holiday,1976,PG,01 Oct 1999,143 min,"Crime, Drama, Film-Noir",Frank Capra,Ernest Lehman (screenplay),"Mark Hamill, Harrison Ford, Carrie Fisher, Billy Dee Williams","While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.","English, Russian","Ireland, Denmark, Belgium, Luxembourg, France",Won 7 Oscars. Another 17 wins & 8 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0ODc4MDk4Nl5BMl5BanBnXkFtZTcwMTEzNzgzNA@@._V1_SX300.jpg,Internet Movie Database,8.0/10,,8.1,"937,837",ID-435,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/princess_bride/,29 Aug 2000,"$936,658,640",New Line Cinema,http://www.mrsmithmovie.com/,True
250,Gone with the Wind,1990,PG,19 Nov 1975,102 min,"Biography, Drama, History",Paul Greengrass,"Quentin Tarantino (stories), Roger Avary (stories), Quentin Tarantino","Cary Grant, Rosalind Russell, Ralph Bellamy, Gene Lockhart",A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle Earth from the Dark Lord Sauron.,"English, French",USA,6 wins & 1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BZTFjMjBiYzItNzU5YS00MjdiLWJkOTktNDQ3MTE3ZjY2YTY5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Internet Movie Database,8.3/10,,8.0,"857,527",ID-436,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/pulp_fiction/,26 Aug 1997,,Open Road Films,http://www.shutterisland.com/,True
250,One Flew Over the Cuckoo's Nest,2009,R,20 Dec 1991,170 min,Drama,David Lean,"James Mangold (story by), Scott Frank (screenplay), James Mangold (screenplay), Michael Green (screenplay)","Clint Eastwood, Hilary Swank, Morgan Freeman, Jay Baruchel","In the near future, a weary Logan cares for an ailing Professor X somewhere on the Mexican border. However, Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",English,UK,11 wins & 15 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MzUzOTYwOV5BMl5BanBnXkFtZTgwNDA4MzgyMjE@._V1_SX300.jpg,Internet Movie Database,8.7/10,64,8.0,"537,662",ID-437,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1041911-unforgiven/,28 Apr 1998,"$364,000,000",20th Century Fox Film Corporat,http://www.hotelrwanda.com/,True
232,The Manchurian Candidate,1974,PG-13,04 Feb 2005,110 min,"Crime, Drama, Mystery",Tim Burton,"Richard Brooks (screenplay), James Poe (screenplay), Tennessee Williams (play)","Christian Bale, Michael Caine, Liam Neeson, Katie Holmes","The story of Henry Hill and his life through the teen years into the years of mafia, covering his relationship with wife Karen Hill and his Mob partners Jimmy Conway and Tommy DeVitto in the Italian-American crime syndicate.","English, German, Hebrew, Spanish, Arabic, Nepali",USA,Nominated for 1 Oscar. Another 2 wins & 1 nomination.,https://images-na.ssl-images-amazon.com/images/M/MV5BNTI4ODQ1MzAzNV5BMl5BanBnXkFtZTgwMzU4NzMxMDE@._V1_SX300.jpg,Internet Movie Database,8.0/10,96,8.0,"64,044",ID-438,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1194522-how_to_train_your_dragon/,04 Jun 2002,,Buena Vista Distribution Compa,http://www.zoetrope.com/zoe_films.cgi?page=films&action=show_one&film_id=13,True
197,Magnolia,2015,PG,27 Jan 1995,118 min,"Crime, Drama",Stanley Kubrick,"Joseph Stefano (screenplay), Robert Bloch (novel)","Leonardo DiCaprio, Jonah Hill, Margot Robbie, Matthew McConaughey","A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia. 25 years later, he sets out to find his lost family.",English,USA,Won 1 Oscar. Another 2 wins & 4 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMzUzNDM2NzM2MV5BMl5BanBnXkFtZTgwNTM3NTg4OTE@._V1_SX300.jpg,Internet Movie Database,8.2/10,,8.0,"969,927",ID-439,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/schindlers_list/,10 May 2010,"$314,000,000",Newmarket Films,http://www.foxmovies.com/fightclub/,True
232,Beauty and the Beast,1996,APPROVED,17 Sep 1982,132 min,"Animation, Adventure, Family",Martin Scorsese,"Billy Wilder (screenplay), Raymond Chandler (screenplay), James M. Cain (from the novel by)","Peter O'Toole, Alec Guinness, Anthony Quinn, Jack Hawkins",Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.,"English, German, Italian, French, Spanish","Australia, USA",Won 3 Oscars. Another 26 wins & 39 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjQwMTQ0MzgwNl5BMl5BanBnXkFtZTgwNjc4ODE4MzE@._V1_SX300.jpg,Internet Movie Database,8.2/10,86,8.0,"492,644",ID-440,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1021244-thing/,01 Dec 1998,"$328,674,489",Walt Disney Pictures,,True
129,His Girl Friday,1942,PG,15 Jan 1951,118 min,"Action, Adventure, Sci-Fi",Frank Capra,"Sidney Carroll (screenplay), Robert Rossen (screenplay), Walter Tevis (based on the novel by)","Kevin Spacey, Russell Crowe, Guy Pearce, James Cromwell","The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",English,France,Won 2 Oscars. Another 9 wins & 5 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NTkyNzYwMF5BMl5BanBnXkFtZTgwMDU0NDk5MTI@._V1_SX300.jpg,Internet Movie Database,8.1/10,100,8.2,"249,067",ID-441,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/jurassic_park/,04 Mar 2008,"$936,658,640",Warner Bros. Pictures,,True
132,Kill Bill: Vol. 1,1978,R,24 Aug 1946,106 min,"Animation, Adventure, Drama",J.J. Abrams,"Mary Chase (from the Pulitzer Prize Play by), Mary Chase (screenplay), Oscar Brodney (screenplay)","Cary Elwes, Mandy Patinkin, Chris Sarandon, Christopher Guest","While not intelligent, Forrest Gump has accidentally been present at many historic moments, but his true love, Jenny Curran, eludes him.","English, Italian, French",USA,Won 2 Oscars. Another 18 wins & 22 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNmE1MDk4OWEtYjk1NS00MWU2LTk5ZWItYjZhYmRkODRjMDc0XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,Internet Movie Database,8.3/10,68,8.1,"485,079",ID-442,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/whos_afraid_of_virginia_woolf/,02 Dec 1999,,20th Century Fox,http://www.abeautifulmind.com,True
223,Deadpool,1943,PG-13,20 Dec 1974,118 min,"Animation, Adventure, Comedy","Gary Trousdale, Kirk Wise",Damien Chazelle,"Cary Grant, Ingrid Bergman, Claude Rains, Louis Calhern","The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",English,USA,Won 1 Oscar. Another 102 wins & 132 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0ODU0OTQ5N15BMl5BanBnXkFtZTgwMzYzMzIxMDE@._V1_SX300.jpg,Internet Movie Database,8.3/10,68,8.0,"46,446",ID-443,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1003707-casablanca/,24 Mar 1998,"$2,925,880",RKO Radio Pictures,http://www.whatisthematrix.com,True
235,Se7en,1985,R,20 Oct 2006,122 min,"Drama, Music, Romance",Christopher Nolan,"Julius J. Epstein (screenplay), Philip G. Epstein (screenplay), Howard Koch (screenplay), Murray Burnett (play), Joan Alison (play)","Charles Chaplin, Jack Oakie, Reginald Gardiner, Henry Daniell","A giant great white shark arrives on the shores of a New England beach resort and wreaks havoc with bloody attacks on swimmers, until a local sheriff teams up with a marine biologist and an old seafarer to hunt the monster down.",English,USA,Won 4 Oscars. Another 113 wins & 124 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BODQxMzMyNTY5Nl5BMl5BanBnXkFtZTcwMDMyNTk3OA@@._V1_SX300.jpg,Internet Movie Database,8.1/10,,8.0,"441,642",ID-444,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/his_girl_friday/,06 Mar 2001,,Warner Bros.,,True
80,The Third Man,1969,G,10 Aug 1953,129 min,Comedy,Alfred Hitchcock,"J.R.R. Tolkien (novel), Fran Walsh (screenplay), Philippa Boyens (screenplay), Stephen Sinclair (screenplay), Peter Jackson (screenplay)","Robin Williams, Robert Sean Leonard, Ethan Hawke, Josh Charles","A botched card game in London triggers four friends, thugs, weed-growers, hard gangsters, loan sharks and debt collectors to collide with each other in a series of unexpected events, all for the sake of weed, cash and two antique shotguns.",English,"France, Poland, Germany, UK",Won 1 Oscar. Another 4 wins & 11 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BOTgwMzFiMWYtZDhlNS00ODNkLWJiODAtZDVhNzgyNzJhYjQ4L2ltYWdlXkEyXkFqcGdeQXVyNzEzOTYxNTQ@._V1_SX300.jpg,Internet Movie Database,8.1/10,65,8.3,"407,892",ID-445,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1003318-butch_cassidy_and_the_sundance_kid/,06 Sep 2005,,Gramercy Pictures,https://marvel.com/guardians,True
202,Citizen Kane,2015,PG-13,10 Aug 2011,67 min,"Crime, Drama","Dean DeBlois, Chris Sanders",,"Charles Chaplin, Paulette Goddard, Henry Bergman, Tiny Sandford","Brian is born on the original Christmas, in the stable next door. He spends his life being mistaken for a messiah.","English, Cantonese",USA,Nominated for 2 Oscars. Another 55 wins & 55 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NDg1Mzg4M15BMl5BanBnXkFtZTYwMDExOTc3._V1_SX300.jpg,Internet Movie Database,9.2/10,,8.1,"190,154",ID-446,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/up/,16 Aug 2005,,New Line Cinema,http://www.pythonline.com,True
11,Django Unchained,1967,R,25 May 1975,131 min,"Crime, Drama, Film-Noir",Martin Scorsese,"Ron Clements (screenplay), John Musker (screenplay), Ted Elliott (screenplay), Terry Rossio (screenplay), Burny Mattinson (story), Roger Allers (story), Daan Jippes (story), Kevin Harkey (story), Sue C. Nichols (story), Francis Glebas (story), Darrell Rooney (story), Larry Leker (story), James Fujii (story), Kirk Hanson (story), Kevin Lima (story), Rebecca Rees (story), David S. Smith (story), Chris Sanders (story), Brian Pimental (story), Patrick A. Ventura (story)","Tyrone Power, Marlene Dietrich, Charles Laughton, Elsa Lanchester",A group of intergalactic criminals are forced to work together to stop a fanatical warrior from taking control of the universe.,"English, Spanish",USA,Nominated for 2 Oscars. Another 5 wins & 7 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Internet Movie Database,8.2/10,,8.8,"580,796",ID-447,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/double_indemnity/,01 Aug 2006,,MGM,,True
73,Whiplash,2005,PASSED,15 Jun 2005,93 min,"Animation, Adventure, Comedy",Martin Scorsese,"Gillian Flynn (screenplay), Gillian Flynn (novel)","Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall","A baby boy, discovered in 1900 on an ocean liner, grows into a musical prodigy, never setting foot on land.","English, German, Greek, Arabic","USA, UK",5 wins & 11 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BM2EzZmFmMmItODY3Zi00NjdjLWE0MTYtZWQ3MGIyM2M4YjZhXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_SX300.jpg,Internet Movie Database,8.1/10,80,8.3,"869,710",ID-448,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/hotel_rwanda/,27 Apr 2004,,20th Century Fox,http://www.inglouriousbasterds-movie.com/,True
250,The Best Years of Our Lives,1998,PG,21 Nov 2007,125 min,"Crime, Drama, Thriller",Alfred Hitchcock,"Lilly Wachowski (screenplay), Lana Wachowski (screenplay), David Lloyd (graphic novel art)","Adrien Brody, Emilia Fox, Michal Zebrowski, Ed Stoppard","Following the death of a publishing tycoon, news reporters scramble to discover the meaning of his final utterance.",English,"UK, USA",,https://images-na.ssl-images-amazon.com/images/M/MV5BMTE2MDM4MTMtZmNkZC00Y2QyLWE0YjUtMTAxZGJmODMxMDM0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.0/10,,8.0,"707,806",ID-449,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1015287-notorious/,27 Jan 1998,,Focus Features,http://shortterm12.com,True
208,All Quiet on the Western Front,1999,R,14 Oct 1994,94 min,"Action, Sci-Fi",Stanley Kubrick,Destin Daniel Cretton,"Colin Firth, Helena Bonham Carter, Derek Jacobi, Robert Portal","The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.","English, Russian",USA,Nominated for 7 Oscars. Another 19 wins & 30 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZTFjMjBiYzItNzU5YS00MjdiLWJkOTktNDQ3MTE3ZjY2YTY5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Internet Movie Database,8.2/10,98,8.0,"80,730",ID-450,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/finding_nemo/,13 Mar 2001,"$40,133,435",Inferno Entertainment,,True
202,Platoon,1975,PG-13,01 Oct 1999,132 min,"Adventure, Comedy, Drama",Sidney Lumet,"Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin","Anthony Hopkins, John Hurt, Anne Bancroft, John Gielgud","In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.","English, German, French, Italian",USA,Won 4 Oscars. Another 103 wins & 194 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BYmViY2M2MTYtY2MzOS00YjQ1LWIzYmEtOTBiNjhlMGM0NjZjXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg,Internet Movie Database,8.1/10,74,8.0,"982,688",ID-451,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/the_amazing_spider_man_3/,09 Dec 2008,,Warner Bros. Pictures/Legendary,,True
137,Terminator 2: Judgment Day,2017,R,22 Jun 1979,143 min,"Drama, Horror, Thriller",Stanley Kubrick,"Jonathan Goldstein (screenplay), John Francis Daley (screenplay), Jon Watts (screenplay), Christopher Ford (screenplay), Chris McKenna (screenplay), Erik Sommers (screenplay), Jonathan Goldstein (screen story by), John Francis Daley (screen story by), Stan Lee (based on the Marvel comic book by), Steve Ditko (based on the Marvel comic book by), Joe Simon (character created by: Captain America), Jack Kirby (character created by: Captain America)","Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving","Brick, an alcoholic ex-football player, drinks his days away and resists the affections of his wife, Maggie. His reunion with his father, Big Daddy, who is dying of cancer, jogs a host of memories and revelations for both father and son.",English,"UK, India, USA",Nominated for 5 Oscars. Another 38 wins & 165 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMzY5NDc4M15BMl5BanBnXkFtZTcwMzc4NjIxNw@@._V1_SX300.jpg,Internet Movie Database,8.1/10,75,8.2,"528,657",ID-452,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/batman_begins/,11 Jul 2000,"$936,658,640",Paramount Pictures,,True
194,Zootopia,2009,APPROVED,05 Sep 1941,99 min,"Biography, Crime, Drama",Robert Zemeckis,"Stanley Kubrick (screenplay), Arthur C. Clarke (screenplay)","Frank Sinatra, Laurence Harvey, Janet Leigh, Angela Lansbury",Three World War II veterans return home to small-town America to discover that they and their families have been irreparably changed.,English,USA,2 wins & 2 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NjkzNjg2MF5BMl5BanBnXkFtZTgwMDkyMzgzMDI@._V1_SX300.jpg,Internet Movie Database,8.5/10,89,8.0,"537,662",ID-453,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/die_hard/,16 Dec 1997,,New Line Cinema,,True
244,The Grand Budapest Hotel,1983,APPROVED,20 Jun 1975,91 min,"Comedy, Drama, Fantasy",Denis Villeneuve,"Bob Kane (characters), David S. Goyer (story), Christopher Nolan (screenplay), David S. Goyer (screenplay)","Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth","When a street urchin vies for the love of a beautiful princess, he uses a genie's magic power to make himself off as a prince in order to marry her.",English,"UK, USA",Won 8 Oscars. Another 10 wins & 9 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_SX300.jpg,Internet Movie Database,8.3/10,,8.0,"403,104",ID-454,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/taxi_driver/,24 Feb 2015,"$34,126,138",VCI,http://www.dreamworks.com/catchthem/jump2.html,True
99,Die Hard,1970,UNRATED,15 Dec 2000,195 min,"Biography, Drama, Thriller",Clint Eastwood,"Stephen P. Lindsey (screenplay), Kaneto Shindô (motion picture ""Hachiko monogatari"")","Gregory Peck, Audrey Hepburn, Eddie Albert, Hartley Power","A family heads to an isolated hotel for the winter where an evil and spiritual presence influences the father into violence, while his psychic son sees horrific forebodings from the past and of the future.",English,USA,Nominated for 3 Oscars. Another 16 wins & 45 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BOTAzODEzNDAzMl5BMl5BanBnXkFtZTgwMDU1MTgzNzE@._V1_SX300.jpg,Internet Movie Database,8.0/10,64,8.2,"272,500",ID-455,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/prisoners_2013/,01 Aug 2006,"$270,592,504",Buena Vista Pictures,http://www.InterstellarMovie.com/,True
152,Harry Potter and the Deathly Hallows: Part 2,1988,PG,15 Aug 1979,148 min,"Drama, Mystery, Romance",John Carpenter,"Ethan Coen, Joel Coen","Billy Bob Thornton, Dwight Yoakam, J.T. Walsh, John Ritter",A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,English,"USA, UK",Won 4 Oscars. Another 103 wins & 194 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNTg2MTI1NF5BMl5BanBnXkFtZTcwMDM1MzUyMQ@@._V1_SX300.jpg,Internet Movie Database,8.1/10,96,8.0,"485,079",ID-456,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/batman_begins/,04 Jun 2002,,MGM,,True
22,Lawrence of Arabia,1988,PG,09 Jan 2009,101 min,"Biography, Crime, Drama",Christopher Nolan,"Harry Grey (novel), Leonardo Benvenuti (screenplay), Piero De Bernardi (screenplay), Enrico Medioli (screenplay), Franco Arcalli (screenplay), Franco Ferrini (screenplay), Sergio Leone (screenplay), Stuart Kaminsky (additional dialogue)","Ben Burtt, Elissa Knight, Jeff Garlin, Fred Willard","A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.","English, Russian",USA,Nominated for 1 Oscar. Another 4 wins & 13 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BMGEyNzhkYzktMGMyZS00YzRiLWJlYjktZjJkOTU5ZDY0ZGI4XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,Internet Movie Database,8.2/10,71,8.6,"639,101",ID-457,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/paths_of_glory/,15 Feb 2000,,United Artists,http://www.intothewild.com/,True
222,The Treasure of the Sierra Madre,1978,APPROVED,27 Oct 1961,134 min,"Drama, War","Pete Docter, Bob Peterson","Robert Zemeckis, Bob Gale","Nicole Kidman, Harriet Andersson, Lauren Bacall, Jean-Marc Barr",An insurance salesman/adjuster discovers his entire life is actually a television show.,English,USA,Won 1 Oscar. Another 9 wins & 12 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZDVhMTk1NjUtYjc0OS00OTE1LTk1NTYtYWMzMDI5OTlmYzU2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.1/10,,8.0,"1,365,937",ID-458,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1041911-unforgiven/,04 Mar 2008,,Universal Pictures,http://www.zoetrope.com/zoe_films.cgi?page=films&action=show_one&film_id=13,True
188,The King's Speech,2014,R,01 Oct 1999,127 min,"Animation, Adventure, Comedy",David Lean,Charles Chaplin,"Harry Dean Stanton, Sam Berry, Bernhard Wicki, Dean Stockwell","With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.","English, German, French","USA, UK",Nominated for 1 Oscar. Another 1 win & 68 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Internet Movie Database,8.0/10,,8.0,"517,568",ID-459,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/1020333-streetcar_named_desire/,20 Nov 2001,,United Artists,http://www.thegodfather.com,True
115,The Sting,2002,PG,18 Dec 2002,109 min,"Action, Thriller",Sean Penn,"William Davies (screenplay), Dean DeBlois (screenplay), Chris Sanders (screenplay), Cressida Cowell (book)","Groucho Marx, Chico Marx, Harpo Marx, Kitty Carlisle",Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.,"English, German, Italian, French, Spanish",USA,Nominated for 1 Oscar. Another 7 wins & 9 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNGMwNzUwNjYtZWM5NS00YzMyLWI4NjAtNjM0ZDBiMzE1YWExXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Internet Movie Database,8.1/10,86,8.1,"768,444",ID-460,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/the_wizard_of_oz_1939/,05 Oct 1999,,20th Century Fox,,True
1,Hacksaw Ridge,1945,PG,19 Sep 1997,114 min,"Comedy, Romance",Martin Scorsese,Paddy Chayefsky,"Sunny Pawar, Abhishek Bharate, Priyanka Bose, Khushi Solanki","An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.","English, Spanish","USA, UK",2 wins.,https://images-na.ssl-images-amazon.com/images/M/MV5BOWIwODIxYWItZDI4MS00YzhhLWE3MmYtMzlhZDIwOTMzZmE5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,Internet Movie Database,8.1/10,75,9.3,"862,078",ID-461,movie,,,,,,,,,,,http://www.rottentomatoes.com/m/scarface/,20 Feb 2007,,Buena Vista Pictures,http://www.thegodfather.com/,True
